run_name,seed,budget,query_concept,count
neural_baseline_lambda_s_0,1,19,therapy_or_counseling,2
neural_baseline_lambda_s_0,1,19,medical_training,1
neural_baseline_lambda_s_0,1,20,education_or_academic_work,381
neural_baseline_lambda_s_0,1,20,software_development,351
neural_baseline_lambda_s_0,1,20,spouse_or_partner_mentions,301
neural_baseline_lambda_s_0,1,20,technical_or_engineering_work,232
neural_baseline_lambda_s_0,1,20,public_presence_or_recognition,162
neural_baseline_lambda_s_0,1,20,legal_practice,118
neural_baseline_lambda_s_0,1,20,surgical_work,110
neural_baseline_lambda_s_0,1,20,organizational_role_or_administration,96
neural_baseline_lambda_s_0,1,20,financial_or_accounting_work,43
neural_baseline_lambda_s_0,1,20,online_public_presence,37
neural_baseline_lambda_s_0,1,20,building_or_spatial_design,28
neural_baseline_lambda_s_0,1,20,female_gendered_titles,28
neural_baseline_lambda_s_0,1,20,therapy_or_counseling,28
neural_baseline_lambda_s_0,1,20,live_music_or_recording,27
neural_baseline_lambda_s_0,1,20,religious_ministry,15
neural_baseline_lambda_s_0,1,20,fashion_or_modeling_work,13
neural_baseline_lambda_s_0,1,20,music_composition,9
neural_baseline_lambda_s_0,1,20,media_or_publishing_work,6
neural_baseline_lambda_s_0,1,20,camera_or_photography_work,4
neural_baseline_lambda_s_0,1,20,university_affiliation,3
neural_baseline_lambda_s_0,1,20,fitness_instruction,2
neural_baseline_lambda_s_0,1,20,mind_body_practice,2
neural_baseline_lambda_s_0,1,20,teaching_or_instruction,2
neural_baseline_lambda_s_0,1,20,design_work,1
neural_baseline_lambda_s_0,1,20,film_or_video_production,1
neural_baseline_lambda_s_0,2,1,health_or_wellness_work,2000
neural_baseline_lambda_s_0,2,2,creative_or_artistic_work,1398
neural_baseline_lambda_s_0,2,2,clinical_care,602
neural_baseline_lambda_s_0,2,3,female_pronouns,896
neural_baseline_lambda_s_0,2,3,literary_writing,706
neural_baseline_lambda_s_0,2,3,dental_or_oral_health,398
neural_baseline_lambda_s_0,2,4,legal_or_regulatory_work,692
neural_baseline_lambda_s_0,2,4,visual_art_practice,584
neural_baseline_lambda_s_0,2,4,female_pronouns,520
neural_baseline_lambda_s_0,2,4,creative_or_artistic_work,204
neural_baseline_lambda_s_0,2,5,clinical_care,640
neural_baseline_lambda_s_0,2,5,female_pronouns,584
neural_baseline_lambda_s_0,2,5,nursing_care,398
neural_baseline_lambda_s_0,2,5,legal_or_regulatory_work,194
neural_baseline_lambda_s_0,2,5,visual_art_practice,127
neural_baseline_lambda_s_0,2,5,technical_or_engineering_work,52
neural_baseline_lambda_s_0,2,5,literary_writing,5
neural_baseline_lambda_s_0,2,6,film_or_video_production,657
neural_baseline_lambda_s_0,2,6,technical_or_engineering_work,631
neural_baseline_lambda_s_0,2,6,creative_or_artistic_work,398
neural_baseline_lambda_s_0,2,6,dental_or_oral_health,203
neural_baseline_lambda_s_0,2,6,clinical_care,52
neural_baseline_lambda_s_0,2,6,design_work,49
neural_baseline_lambda_s_0,2,6,literary_writing,5
neural_baseline_lambda_s_0,2,6,visual_art_practice,5
neural_baseline_lambda_s_0,2,7,design_work,522
neural_baseline_lambda_s_0,2,7,live_music_or_recording,481
neural_baseline_lambda_s_0,2,7,visual_art_practice,347
neural_baseline_lambda_s_0,2,7,medical_training,243
neural_baseline_lambda_s_0,2,7,nursing_care,196
neural_baseline_lambda_s_0,2,7,legal_or_regulatory_work,153
neural_baseline_lambda_s_0,2,7,film_or_video_production,49
neural_baseline_lambda_s_0,2,7,technical_or_engineering_work,7
neural_baseline_lambda_s_0,2,7,literary_writing,2
neural_baseline_lambda_s_0,2,8,design_work,548
neural_baseline_lambda_s_0,2,8,live_music_or_recording,505
neural_baseline_lambda_s_0,2,8,literary_writing,336
neural_baseline_lambda_s_0,2,8,technical_or_engineering_work,196
neural_baseline_lambda_s_0,2,8,medical_training,155
neural_baseline_lambda_s_0,2,8,therapy_or_counseling,138
neural_baseline_lambda_s_0,2,8,legal_or_regulatory_work,105
neural_baseline_lambda_s_0,2,8,film_or_video_production,10
neural_baseline_lambda_s_0,2,8,nursing_care,7
neural_baseline_lambda_s_0,2,9,technical_or_engineering_work,476
neural_baseline_lambda_s_0,2,9,visual_art_practice,338
neural_baseline_lambda_s_0,2,9,design_work,280
neural_baseline_lambda_s_0,2,9,legal_or_regulatory_work,243
neural_baseline_lambda_s_0,2,9,male_pronouns,209
neural_baseline_lambda_s_0,2,9,nutrition_or_diet_guidance,200
neural_baseline_lambda_s_0,2,9,therapy_or_counseling,177
neural_baseline_lambda_s_0,2,9,live_music_or_recording,77
neural_baseline_lambda_s_0,2,10,legal_or_regulatory_work,578
neural_baseline_lambda_s_0,2,10,literary_writing,406
neural_baseline_lambda_s_0,2,10,live_music_or_recording,252
neural_baseline_lambda_s_0,2,10,technical_or_engineering_work,242
neural_baseline_lambda_s_0,2,10,male_pronouns,199
neural_baseline_lambda_s_0,2,10,design_work,146
neural_baseline_lambda_s_0,2,10,nutrition_or_diet_guidance,94
neural_baseline_lambda_s_0,2,10,therapy_or_counseling,60
neural_baseline_lambda_s_0,2,10,mind_body_practice,22
neural_baseline_lambda_s_0,2,10,clinical_care,1
neural_baseline_lambda_s_0,2,11,male_pronouns,518
neural_baseline_lambda_s_0,2,11,clinical_care,475
neural_baseline_lambda_s_0,2,11,film_or_video_production,417
neural_baseline_lambda_s_0,2,11,mind_body_practice,284
neural_baseline_lambda_s_0,2,11,nutrition_or_diet_guidance,167
neural_baseline_lambda_s_0,2,11,technical_or_engineering_work,59
neural_baseline_lambda_s_0,2,11,visual_art_practice,54
neural_baseline_lambda_s_0,2,11,literary_writing,15
neural_baseline_lambda_s_0,2,11,legal_or_regulatory_work,6
neural_baseline_lambda_s_0,2,11,design_work,5
neural_baseline_lambda_s_0,2,12,male_pronouns,1074
neural_baseline_lambda_s_0,2,12,film_or_video_production,266
neural_baseline_lambda_s_0,2,12,mind_body_practice,239
neural_baseline_lambda_s_0,2,12,clinical_care,230
neural_baseline_lambda_s_0,2,12,literary_writing,66
neural_baseline_lambda_s_0,2,12,design_work,54
neural_baseline_lambda_s_0,2,12,therapy_or_counseling,23
neural_baseline_lambda_s_0,2,12,legal_or_regulatory_work,22
neural_baseline_lambda_s_0,2,12,technical_or_engineering_work,13
neural_baseline_lambda_s_0,2,12,dental_or_oral_health,4
neural_baseline_lambda_s_0,2,12,nutrition_or_diet_guidance,3
neural_baseline_lambda_s_0,2,12,visual_art_practice,3
neural_baseline_lambda_s_0,2,12,medical_training,2
neural_baseline_lambda_s_0,2,12,camera_or_photography_work,1
neural_baseline_lambda_s_0,2,13,software_development,705
neural_baseline_lambda_s_0,2,13,camera_or_photography_work,380
neural_baseline_lambda_s_0,2,13,literary_writing,307
neural_baseline_lambda_s_0,2,13,mind_body_practice,230
neural_baseline_lambda_s_0,2,13,live_music_or_recording,90
neural_baseline_lambda_s_0,2,13,nutrition_or_diet_guidance,78
neural_baseline_lambda_s_0,2,13,technical_or_engineering_work,78
neural_baseline_lambda_s_0,2,13,surgical_work,74
neural_baseline_lambda_s_0,2,13,medical_training,51
neural_baseline_lambda_s_0,2,13,legal_or_regulatory_work,4
neural_baseline_lambda_s_0,2,13,visual_art_practice,2
neural_baseline_lambda_s_0,2,13,dental_or_oral_health,1
neural_baseline_lambda_s_0,2,14,camera_or_photography_work,734
neural_baseline_lambda_s_0,2,14,nutrition_or_diet_guidance,284
neural_baseline_lambda_s_0,2,14,mind_body_practice,250
neural_baseline_lambda_s_0,2,14,software_development,206
neural_baseline_lambda_s_0,2,14,literary_writing,152
neural_baseline_lambda_s_0,2,14,medical_training,150
neural_baseline_lambda_s_0,2,14,surgical_work,128
neural_baseline_lambda_s_0,2,14,live_music_or_recording,53
neural_baseline_lambda_s_0,2,14,technical_or_engineering_work,42
neural_baseline_lambda_s_0,2,14,legal_or_regulatory_work,1
neural_baseline_lambda_s_0,2,15,financial_or_accounting_work,328
neural_baseline_lambda_s_0,2,15,media_or_publishing_work,324
neural_baseline_lambda_s_0,2,15,camera_or_photography_work,284
neural_baseline_lambda_s_0,2,15,software_development,179
neural_baseline_lambda_s_0,2,15,building_or_spatial_design,147
neural_baseline_lambda_s_0,2,15,visual_art_practice,144
neural_baseline_lambda_s_0,2,15,surgical_work,133
neural_baseline_lambda_s_0,2,15,fitness_instruction,130
neural_baseline_lambda_s_0,2,15,mind_body_practice,112
neural_baseline_lambda_s_0,2,15,technical_or_engineering_work,72
neural_baseline_lambda_s_0,2,15,design_work,61
neural_baseline_lambda_s_0,2,15,film_or_video_production,52
neural_baseline_lambda_s_0,2,15,nutrition_or_diet_guidance,20
neural_baseline_lambda_s_0,2,15,therapy_or_counseling,6
neural_baseline_lambda_s_0,2,15,nursing_care,5
neural_baseline_lambda_s_0,2,15,dental_or_oral_health,1
neural_baseline_lambda_s_0,2,15,legal_or_regulatory_work,1
neural_baseline_lambda_s_0,2,15,live_music_or_recording,1
neural_baseline_lambda_s_0,2,16,building_or_spatial_design,568
neural_baseline_lambda_s_0,2,16,media_or_publishing_work,378
neural_baseline_lambda_s_0,2,16,financial_or_accounting_work,243
neural_baseline_lambda_s_0,2,16,fitness_instruction,164
neural_baseline_lambda_s_0,2,16,therapy_or_counseling,143
neural_baseline_lambda_s_0,2,16,nursing_care,96
neural_baseline_lambda_s_0,2,16,manual_body_treatment,75
neural_baseline_lambda_s_0,2,16,software_development,73
neural_baseline_lambda_s_0,2,16,dental_or_oral_health,67
neural_baseline_lambda_s_0,2,16,surgical_work,61
neural_baseline_lambda_s_0,2,16,spouse_or_partner_mentions,59
neural_baseline_lambda_s_0,2,16,design_work,41
neural_baseline_lambda_s_0,2,16,mind_body_practice,21
neural_baseline_lambda_s_0,2,16,nutrition_or_diet_guidance,8
neural_baseline_lambda_s_0,2,16,camera_or_photography_work,1
neural_baseline_lambda_s_0,2,16,legal_or_regulatory_work,1
neural_baseline_lambda_s_0,2,16,live_music_or_recording,1
neural_baseline_lambda_s_0,2,17,financial_or_accounting_work,686
neural_baseline_lambda_s_0,2,17,building_or_spatial_design,345
neural_baseline_lambda_s_0,2,17,mind_body_practice,263
neural_baseline_lambda_s_0,2,17,media_or_publishing_work,193
neural_baseline_lambda_s_0,2,17,spouse_or_partner_mentions,187
neural_baseline_lambda_s_0,2,17,design_work,86
neural_baseline_lambda_s_0,2,17,fitness_instruction,54
neural_baseline_lambda_s_0,2,17,technical_or_engineering_work,51
neural_baseline_lambda_s_0,2,17,teaching_or_instruction,48
neural_baseline_lambda_s_0,2,17,visual_art_practice,48
neural_baseline_lambda_s_0,2,17,dental_or_oral_health,20
neural_baseline_lambda_s_0,2,17,manual_body_treatment,10
neural_baseline_lambda_s_0,2,17,nutrition_or_diet_guidance,4
neural_baseline_lambda_s_0,2,17,software_development,3
neural_baseline_lambda_s_0,2,17,film_or_video_production,1
neural_baseline_lambda_s_0,2,17,therapy_or_counseling,1
neural_baseline_lambda_s_0,2,18,financial_or_accounting_work,333
neural_baseline_lambda_s_0,2,18,dental_or_oral_health,284
neural_baseline_lambda_s_0,2,18,spouse_or_partner_mentions,284
neural_baseline_lambda_s_0,2,18,teaching_or_instruction,267
neural_baseline_lambda_s_0,2,18,manual_body_treatment,238
neural_baseline_lambda_s_0,2,18,mind_body_practice,152
neural_baseline_lambda_s_0,2,18,media_or_publishing_work,132
neural_baseline_lambda_s_0,2,18,comedy_or_stage_performance,122
neural_baseline_lambda_s_0,2,18,scientific_or_lab_research,71
neural_baseline_lambda_s_0,2,18,fitness_instruction,48
neural_baseline_lambda_s_0,2,18,building_or_spatial_design,29
neural_baseline_lambda_s_0,2,18,software_development,18
neural_baseline_lambda_s_0,2,18,surgical_work,8
neural_baseline_lambda_s_0,2,18,technical_or_engineering_work,8
neural_baseline_lambda_s_0,2,18,camera_or_photography_work,2
neural_baseline_lambda_s_0,2,18,business_or_client_service,1
neural_baseline_lambda_s_0,2,18,design_work,1
neural_baseline_lambda_s_0,2,18,fashion_or_modeling_work,1
neural_baseline_lambda_s_0,2,18,nutrition_or_diet_guidance,1
neural_baseline_lambda_s_0,2,19,scientific_or_lab_research,485
neural_baseline_lambda_s_0,2,19,comedy_or_stage_performance,298
neural_baseline_lambda_s_0,2,19,teaching_or_instruction,292
neural_baseline_lambda_s_0,2,19,spouse_or_partner_mentions,201
neural_baseline_lambda_s_0,2,19,camera_or_photography_work,176
neural_baseline_lambda_s_0,2,19,software_development,168
neural_baseline_lambda_s_0,2,19,financial_or_accounting_work,121
neural_baseline_lambda_s_0,2,19,building_or_spatial_design,86
neural_baseline_lambda_s_0,2,19,fashion_or_modeling_work,68
neural_baseline_lambda_s_0,2,19,media_or_publishing_work,51
neural_baseline_lambda_s_0,2,19,mind_body_practice,19
neural_baseline_lambda_s_0,2,19,nutrition_or_diet_guidance,13
neural_baseline_lambda_s_0,2,19,therapy_or_counseling,6
neural_baseline_lambda_s_0,2,19,manual_body_treatment,5
neural_baseline_lambda_s_0,2,19,business_or_client_service,3
neural_baseline_lambda_s_0,2,19,technical_or_engineering_work,3
neural_baseline_lambda_s_0,2,19,design_work,2
neural_baseline_lambda_s_0,2,19,film_or_video_production,1
neural_baseline_lambda_s_0,2,19,fitness_instruction,1
neural_baseline_lambda_s_0,2,19,nursing_care,1
neural_baseline_lambda_s_0,2,20,scientific_or_lab_research,293
neural_baseline_lambda_s_0,2,20,comedy_or_stage_performance,286
neural_baseline_lambda_s_0,2,20,mind_body_practice,279
neural_baseline_lambda_s_0,2,20,manual_body_treatment,232
neural_baseline_lambda_s_0,2,20,media_or_publishing_work,213
neural_baseline_lambda_s_0,2,20,nursing_care,167
neural_baseline_lambda_s_0,2,20,teaching_or_instruction,146
neural_baseline_lambda_s_0,2,20,fashion_or_modeling_work,128
neural_baseline_lambda_s_0,2,20,financial_or_accounting_work,75
neural_baseline_lambda_s_0,2,20,business_or_client_service,46
neural_baseline_lambda_s_0,2,20,building_or_spatial_design,40
neural_baseline_lambda_s_0,2,20,nutrition_or_diet_guidance,39
neural_baseline_lambda_s_0,2,20,camera_or_photography_work,19
neural_baseline_lambda_s_0,2,20,spouse_or_partner_mentions,16
neural_baseline_lambda_s_0,2,20,software_development,13
neural_baseline_lambda_s_0,2,20,education_or_academic_work,2
neural_baseline_lambda_s_0,2,20,gendered_organization_or_award,2
neural_baseline_lambda_s_0,2,20,technical_or_engineering_work,2
neural_baseline_lambda_s_0,2,20,dental_or_oral_health,1
neural_baseline_lambda_s_0,2,20,design_work,1
neural_baseline_lambda_s_0,3,1,creative_or_artistic_work,2000
neural_baseline_lambda_s_0,3,2,clinical_care,1282
neural_baseline_lambda_s_0,3,2,literary_writing,718
neural_baseline_lambda_s_0,3,3,health_or_wellness_work,877
neural_baseline_lambda_s_0,3,3,camera_or_photography_work,596
neural_baseline_lambda_s_0,3,3,female_pronouns,405
neural_baseline_lambda_s_0,3,3,visual_art_practice,122
neural_baseline_lambda_s_0,3,4,legal_or_regulatory_work,683
neural_baseline_lambda_s_0,3,4,female_pronouns,645
neural_baseline_lambda_s_0,3,4,dental_or_oral_health,236
neural_baseline_lambda_s_0,3,4,nutrition_or_diet_guidance,194
neural_baseline_lambda_s_0,3,4,nursing_care,169
neural_baseline_lambda_s_0,3,4,visual_art_practice,66
neural_baseline_lambda_s_0,3,4,camera_or_photography_work,7
neural_baseline_lambda_s_0,3,5,female_pronouns,950
neural_baseline_lambda_s_0,3,5,visual_art_practice,364
neural_baseline_lambda_s_0,3,5,nursing_care,236
neural_baseline_lambda_s_0,3,5,design_work,215
neural_baseline_lambda_s_0,3,5,dental_or_oral_health,169
neural_baseline_lambda_s_0,3,5,live_music_or_recording,66
neural_baseline_lambda_s_0,3,6,visual_art_practice,565
neural_baseline_lambda_s_0,3,6,live_music_or_recording,466
neural_baseline_lambda_s_0,3,6,design_work,291
neural_baseline_lambda_s_0,3,6,health_or_wellness_work,236
neural_baseline_lambda_s_0,3,6,nutrition_or_diet_guidance,169
neural_baseline_lambda_s_0,3,6,nursing_care,107
neural_baseline_lambda_s_0,3,6,film_or_video_production,79
neural_baseline_lambda_s_0,3,6,dental_or_oral_health,53
neural_baseline_lambda_s_0,3,6,legal_or_regulatory_work,34
neural_baseline_lambda_s_0,3,7,film_or_video_production,491
neural_baseline_lambda_s_0,3,7,design_work,465
neural_baseline_lambda_s_0,3,7,visual_art_practice,284
neural_baseline_lambda_s_0,3,7,nutrition_or_diet_guidance,228
neural_baseline_lambda_s_0,3,7,health_or_wellness_work,169
neural_baseline_lambda_s_0,3,7,legal_or_regulatory_work,168
neural_baseline_lambda_s_0,3,7,live_music_or_recording,161
neural_baseline_lambda_s_0,3,7,nursing_care,34
neural_baseline_lambda_s_0,3,8,design_work,430
neural_baseline_lambda_s_0,3,8,live_music_or_recording,424
neural_baseline_lambda_s_0,3,8,medical_training,396
neural_baseline_lambda_s_0,3,8,literary_writing,284
neural_baseline_lambda_s_0,3,8,film_or_video_production,148
neural_baseline_lambda_s_0,3,8,dental_or_oral_health,141
neural_baseline_lambda_s_0,3,8,camera_or_photography_work,115
neural_baseline_lambda_s_0,3,8,nursing_care,53
neural_baseline_lambda_s_0,3,8,nutrition_or_diet_guidance,8
neural_baseline_lambda_s_0,3,8,legal_or_regulatory_work,1
neural_baseline_lambda_s_0,3,9,health_or_wellness_work,718
neural_baseline_lambda_s_0,3,9,literary_writing,399
neural_baseline_lambda_s_0,3,9,male_pronouns,360
neural_baseline_lambda_s_0,3,9,live_music_or_recording,284
neural_baseline_lambda_s_0,3,9,design_work,148
neural_baseline_lambda_s_0,3,9,legal_or_regulatory_work,91
neural_baseline_lambda_s_0,3,10,legal_or_regulatory_work,808
neural_baseline_lambda_s_0,3,10,film_or_video_production,546
neural_baseline_lambda_s_0,3,10,male_pronouns,323
neural_baseline_lambda_s_0,3,10,surgical_work,126
neural_baseline_lambda_s_0,3,10,clinical_care,89
neural_baseline_lambda_s_0,3,10,camera_or_photography_work,53
neural_baseline_lambda_s_0,3,10,live_music_or_recording,51
neural_baseline_lambda_s_0,3,10,design_work,4
neural_baseline_lambda_s_0,3,11,camera_or_photography_work,630
neural_baseline_lambda_s_0,3,11,clinical_care,547
neural_baseline_lambda_s_0,3,11,mind_body_practice,250
neural_baseline_lambda_s_0,3,11,therapy_or_counseling,123
neural_baseline_lambda_s_0,3,11,design_work,87
neural_baseline_lambda_s_0,3,11,legal_or_regulatory_work,85
neural_baseline_lambda_s_0,3,11,media_or_publishing_work,76
neural_baseline_lambda_s_0,3,11,surgical_work,74
neural_baseline_lambda_s_0,3,11,film_or_video_production,53
neural_baseline_lambda_s_0,3,11,medical_training,53
neural_baseline_lambda_s_0,3,11,male_pronouns,11
neural_baseline_lambda_s_0,3,11,live_music_or_recording,8
neural_baseline_lambda_s_0,3,11,dental_or_oral_health,2
neural_baseline_lambda_s_0,3,11,literary_writing,1
neural_baseline_lambda_s_0,3,12,male_pronouns,1231
neural_baseline_lambda_s_0,3,12,mind_body_practice,148
neural_baseline_lambda_s_0,3,12,medical_training,140
neural_baseline_lambda_s_0,3,12,design_work,99
neural_baseline_lambda_s_0,3,12,therapy_or_counseling,93
neural_baseline_lambda_s_0,3,12,film_or_video_production,84
neural_baseline_lambda_s_0,3,12,clinical_care,73
neural_baseline_lambda_s_0,3,12,fitness_instruction,64
neural_baseline_lambda_s_0,3,12,surgical_work,28
neural_baseline_lambda_s_0,3,12,live_music_or_recording,13
neural_baseline_lambda_s_0,3,12,visual_art_practice,10
neural_baseline_lambda_s_0,3,12,dental_or_oral_health,5
neural_baseline_lambda_s_0,3,12,nutrition_or_diet_guidance,5
neural_baseline_lambda_s_0,3,12,software_development,3
neural_baseline_lambda_s_0,3,12,nursing_care,2
neural_baseline_lambda_s_0,3,12,literary_writing,1
neural_baseline_lambda_s_0,3,12,technical_or_engineering_work,1
neural_baseline_lambda_s_0,3,13,technical_or_engineering_work,899
neural_baseline_lambda_s_0,3,13,nutrition_or_diet_guidance,286
neural_baseline_lambda_s_0,3,13,media_or_publishing_work,121
neural_baseline_lambda_s_0,3,13,literary_writing,106
neural_baseline_lambda_s_0,3,13,male_pronouns,70
neural_baseline_lambda_s_0,3,13,mind_body_practice,70
neural_baseline_lambda_s_0,3,13,design_work,69
neural_baseline_lambda_s_0,3,13,software_development,62
neural_baseline_lambda_s_0,3,13,therapy_or_counseling,61
neural_baseline_lambda_s_0,3,13,fitness_instruction,57
neural_baseline_lambda_s_0,3,13,child_or_family_care_mentions,51
neural_baseline_lambda_s_0,3,13,visual_art_practice,50
neural_baseline_lambda_s_0,3,13,surgical_work,45
neural_baseline_lambda_s_0,3,13,live_music_or_recording,14
neural_baseline_lambda_s_0,3,13,medical_training,10
neural_baseline_lambda_s_0,3,13,building_or_spatial_design,9
neural_baseline_lambda_s_0,3,13,clinical_care,9
neural_baseline_lambda_s_0,3,13,legal_or_regulatory_work,6
neural_baseline_lambda_s_0,3,13,nursing_care,3
neural_baseline_lambda_s_0,3,13,advanced_degree_or_training,2
neural_baseline_lambda_s_0,3,14,software_development,862
neural_baseline_lambda_s_0,3,14,technical_or_engineering_work,248
neural_baseline_lambda_s_0,3,14,building_or_spatial_design,212
neural_baseline_lambda_s_0,3,14,nursing_care,200
neural_baseline_lambda_s_0,3,14,advanced_degree_or_training,131
neural_baseline_lambda_s_0,3,14,child_or_family_care_mentions,84
neural_baseline_lambda_s_0,3,14,mind_body_practice,59
neural_baseline_lambda_s_0,3,14,design_work,48
neural_baseline_lambda_s_0,3,14,literary_writing,41
neural_baseline_lambda_s_0,3,14,therapy_or_counseling,40
neural_baseline_lambda_s_0,3,14,surgical_work,32
neural_baseline_lambda_s_0,3,14,media_or_publishing_work,27
neural_baseline_lambda_s_0,3,14,legal_or_regulatory_work,5
neural_baseline_lambda_s_0,3,14,medical_training,5
neural_baseline_lambda_s_0,3,14,fitness_instruction,4
neural_baseline_lambda_s_0,3,14,camera_or_photography_work,1
neural_baseline_lambda_s_0,3,14,visual_art_practice,1
neural_baseline_lambda_s_0,3,15,building_or_spatial_design,511
neural_baseline_lambda_s_0,3,15,software_development,350
neural_baseline_lambda_s_0,3,15,technical_or_engineering_work,295
neural_baseline_lambda_s_0,3,15,dental_or_oral_health,260
neural_baseline_lambda_s_0,3,15,advanced_degree_or_training,119
neural_baseline_lambda_s_0,3,15,fitness_instruction,102
neural_baseline_lambda_s_0,3,15,child_or_family_care_mentions,80
neural_baseline_lambda_s_0,3,15,teaching_or_instruction,57
neural_baseline_lambda_s_0,3,15,visual_art_practice,54
neural_baseline_lambda_s_0,3,15,legal_or_regulatory_work,53
neural_baseline_lambda_s_0,3,15,live_music_or_recording,43
neural_baseline_lambda_s_0,3,15,media_or_publishing_work,29
neural_baseline_lambda_s_0,3,15,nutrition_or_diet_guidance,20
neural_baseline_lambda_s_0,3,15,mind_body_practice,13
neural_baseline_lambda_s_0,3,15,surgical_work,6
neural_baseline_lambda_s_0,3,15,design_work,2
neural_baseline_lambda_s_0,3,15,male_pronouns,2
neural_baseline_lambda_s_0,3,15,nursing_care,2
neural_baseline_lambda_s_0,3,15,literary_writing,1
neural_baseline_lambda_s_0,3,15,medical_training,1
neural_baseline_lambda_s_0,3,16,media_or_publishing_work,587
neural_baseline_lambda_s_0,3,16,software_development,395
neural_baseline_lambda_s_0,3,16,building_or_spatial_design,357
neural_baseline_lambda_s_0,3,16,advanced_degree_or_training,169
neural_baseline_lambda_s_0,3,16,nursing_care,84
neural_baseline_lambda_s_0,3,16,dental_or_oral_health,58
neural_baseline_lambda_s_0,3,16,visual_art_practice,52
neural_baseline_lambda_s_0,3,16,literary_writing,49
neural_baseline_lambda_s_0,3,16,teaching_or_instruction,49
neural_baseline_lambda_s_0,3,16,public_presence_or_recognition,45
neural_baseline_lambda_s_0,3,16,music_composition,38
neural_baseline_lambda_s_0,3,16,therapy_or_counseling,36
neural_baseline_lambda_s_0,3,16,fitness_instruction,18
neural_baseline_lambda_s_0,3,16,legal_or_regulatory_work,16
neural_baseline_lambda_s_0,3,16,university_affiliation,11
neural_baseline_lambda_s_0,3,16,technical_or_engineering_work,10
neural_baseline_lambda_s_0,3,16,surgical_work,9
neural_baseline_lambda_s_0,3,16,child_or_family_care_mentions,6
neural_baseline_lambda_s_0,3,16,live_music_or_recording,4
neural_baseline_lambda_s_0,3,16,male_pronouns,3
neural_baseline_lambda_s_0,3,16,design_work,1
neural_baseline_lambda_s_0,3,16,film_or_video_production,1
neural_baseline_lambda_s_0,3,16,nutrition_or_diet_guidance,1
neural_baseline_lambda_s_0,3,16,public_speaking_or_events,1
neural_baseline_lambda_s_0,3,17,media_or_publishing_work,653
neural_baseline_lambda_s_0,3,17,music_composition,476
neural_baseline_lambda_s_0,3,17,education_or_academic_work,198
neural_baseline_lambda_s_0,3,17,advanced_degree_or_training,113
neural_baseline_lambda_s_0,3,17,software_development,76
neural_baseline_lambda_s_0,3,17,public_presence_or_recognition,68
neural_baseline_lambda_s_0,3,17,teaching_or_instruction,64
neural_baseline_lambda_s_0,3,17,child_or_family_care_mentions,63
neural_baseline_lambda_s_0,3,17,dental_or_oral_health,63
neural_baseline_lambda_s_0,3,17,therapy_or_counseling,45
neural_baseline_lambda_s_0,3,17,fitness_instruction,41
neural_baseline_lambda_s_0,3,17,legal_or_regulatory_work,32
neural_baseline_lambda_s_0,3,17,public_speaking_or_events,25
neural_baseline_lambda_s_0,3,17,visual_art_practice,22
neural_baseline_lambda_s_0,3,17,building_or_spatial_design,21
neural_baseline_lambda_s_0,3,17,design_work,18
neural_baseline_lambda_s_0,3,17,financial_or_accounting_work,9
neural_baseline_lambda_s_0,3,17,mind_body_practice,6
neural_baseline_lambda_s_0,3,17,film_or_video_production,2
neural_baseline_lambda_s_0,3,17,live_music_or_recording,2
neural_baseline_lambda_s_0,3,17,surgical_work,2
neural_baseline_lambda_s_0,3,17,university_affiliation,1
neural_baseline_lambda_s_0,3,18,education_or_academic_work,489
neural_baseline_lambda_s_0,3,18,comedy_or_stage_performance,418
neural_baseline_lambda_s_0,3,18,music_composition,192
neural_baseline_lambda_s_0,3,18,dental_or_oral_health,156
neural_baseline_lambda_s_0,3,18,media_or_publishing_work,152
neural_baseline_lambda_s_0,3,18,financial_or_accounting_work,147
neural_baseline_lambda_s_0,3,18,mind_body_practice,130
neural_baseline_lambda_s_0,3,18,fitness_instruction,125
neural_baseline_lambda_s_0,3,18,public_speaking_or_events,76
neural_baseline_lambda_s_0,3,18,software_development,36
neural_baseline_lambda_s_0,3,18,teaching_or_instruction,30
neural_baseline_lambda_s_0,3,18,public_presence_or_recognition,11
neural_baseline_lambda_s_0,3,18,university_affiliation,11
neural_baseline_lambda_s_0,3,18,camera_or_photography_work,6
neural_baseline_lambda_s_0,3,18,child_or_family_care_mentions,5
neural_baseline_lambda_s_0,3,18,advanced_degree_or_training,4
neural_baseline_lambda_s_0,3,18,technical_or_engineering_work,3
neural_baseline_lambda_s_0,3,18,design_work,2
neural_baseline_lambda_s_0,3,18,legal_or_regulatory_work,2
neural_baseline_lambda_s_0,3,18,legal_practice,2
neural_baseline_lambda_s_0,3,18,building_or_spatial_design,1
neural_baseline_lambda_s_0,3,18,medical_training,1
neural_baseline_lambda_s_0,3,18,surgical_work,1
neural_baseline_lambda_s_0,3,19,education_or_academic_work,522
neural_baseline_lambda_s_0,3,19,legal_practice,501
neural_baseline_lambda_s_0,3,19,mind_body_practice,308
neural_baseline_lambda_s_0,3,19,public_speaking_or_events,249
neural_baseline_lambda_s_0,3,19,university_affiliation,94
neural_baseline_lambda_s_0,3,19,comedy_or_stage_performance,75
neural_baseline_lambda_s_0,3,19,media_or_publishing_work,68
neural_baseline_lambda_s_0,3,19,fitness_instruction,37
neural_baseline_lambda_s_0,3,19,financial_or_accounting_work,28
